7/22/2014 0:00,DOWN
7/23/2014 0:00,DOWN
7/24/2014 0:00,DOWN
7/25/2014 0:00,DOWN
7/26/2014 0:00,DOWN
7/27/2014 0:00,DOWN
7/28/2014 0:00,DOWN
7/29/2014 0:00,DOWN
7/30/2014 0:00,UP
7/31/2014 0:00,UP
8/1/2014 0:00,DOWN
8/2/2014 0:00,DOWN
8/3/2014 0:00,UP
8/4/2014 0:00,DOWN
8/5/2014 0:00,DOWN
8/6/2014 0:00,UP
8/7/2014 0:00,UP
8/8/2014 0:00,DOWN
8/9/2014 0:00,UP
8/10/2014 0:00,DOWN
8/11/2014 0:00,DOWN
8/12/2014 0:00,DOWN
8/13/2014 0:00,DOWN
8/14/2014 0:00,DOWN
8/15/2014 0:00,UP
8/16/2014 0:00,DOWN
8/17/2014 0:00,DOWN
8/18/2014 0:00,UP
8/19/2014 0:00,UP
8/20/2014 0:00,UP
8/21/2014 0:00,DOWN
8/22/2014 0:00,DOWN
8/23/2014 0:00,UP
8/24/2014 0:00,DOWN
8/25/2014 0:00,UP
8/26/2014 0:00,DOWN
8/27/2014 0:00,DOWN
8/28/2014 0:00,UP
8/29/2014 0:00,DOWN
8/30/2014 0:00,DOWN
8/31/2014 0:00,DOWN
9/1/2014 0:00,UP
9/2/2014 0:00,DOWN
9/3/2014 0:00,UP
9/4/2014 0:00,DOWN
9/5/2014 0:00,UP
9/6/2014 0:00,DOWN
9/7/2014 0:00,DOWN
9/8/2014 0:00,DOWN
9/9/2014 0:00,UP
9/10/2014 0:00,DOWN
9/11/2014 0:00,DOWN
9/12/2014 0:00,UP
9/13/2014 0:00,DOWN
9/14/2014 0:00,DOWN
9/15/2014 0:00,DOWN
9/16/2014 0:00,DOWN
9/17/2014 0:00,DOWN
9/18/2014 0:00,DOWN
9/19/2014 0:00,UP
9/20/2014 0:00,DOWN
9/21/2014 0:00,UP
9/22/2014 0:00,UP
9/23/2014 0:00,DOWN
9/24/2014 0:00,DOWN
9/25/2014 0:00,DOWN
9/26/2014 0:00,DOWN
9/27/2014 0:00,DOWN
9/28/2014 0:00,DOWN
9/29/2014 0:00,UP
9/30/2014 0:00,DOWN
10/1/2014 0:00,DOWN
10/2/2014 0:00,DOWN
10/3/2014 0:00,DOWN
10/4/2014 0:00,DOWN
10/5/2014 0:00,UP
10/6/2014 0:00,UP
10/7/2014 0:00,UP
10/8/2014 0:00,UP
10/9/2014 0:00,DOWN
10/10/2014 0:00,UP
10/11/2014 0:00,UP
10/12/2014 0:00,UP
10/13/2014 0:00,UP
10/14/2014 0:00,DOWN
10/15/2014 0:00,DOWN
10/16/2014 0:00,UP
10/17/2014 0:00,UP
10/18/2014 0:00,DOWN
10/19/2014 0:00,DOWN
10/20/2014 0:00,UP
10/21/2014 0:00,DOWN
10/22/2014 0:00,DOWN
10/23/2014 0:00,DOWN
10/24/2014 0:00,DOWN
10/25/2014 0:00,UP
10/26/2014 0:00,DOWN
10/27/2014 0:00,UP
10/28/2014 0:00,DOWN
10/29/2014 0:00,UP
10/30/2014 0:00,DOWN
10/31/2014 0:00,DOWN
11/1/2014 0:00,DOWN
11/2/2014 0:00,UP
11/3/2014 0:00,UP
11/4/2014 0:00,UP
11/5/2014 0:00,UP
11/6/2014 0:00,DOWN
11/7/2014 0:00,UP
11/8/2014 0:00,UP
11/9/2014 0:00,UP
11/10/2014 0:00,UP
11/11/2014 0:00,UP
11/12/2014 0:00,DOWN
11/13/2014 0:00,DOWN
11/14/2014 0:00,DOWN
11/15/2014 0:00,UP
11/16/2014 0:00,DOWN
11/17/2014 0:00,DOWN
11/18/2014 0:00,UP
11/19/2014 0:00,DOWN
11/20/2014 0:00,DOWN
11/21/2014 0:00,UP
11/22/2014 0:00,UP
11/23/2014 0:00,UP
11/24/2014 0:00,UP
11/25/2014 0:00,DOWN
11/26/2014 0:00,UP
11/27/2014 0:00,UP
11/28/2014 0:00,DOWN
11/29/2014 0:00,UP
11/30/2014 0:00,UP
12/1/2014 0:00,UP
12/2/2014 0:00,DOWN
12/3/2014 0:00,DOWN
12/4/2014 0:00,UP
12/5/2014 0:00,DOWN
12/6/2014 0:00,UP
12/7/2014 0:00,DOWN
12/8/2014 0:00,DOWN
12/9/2014 0:00,DOWN
12/10/2014 0:00,UP
12/11/2014 0:00,UP
12/12/2014 0:00,DOWN
12/13/2014 0:00,UP
12/14/2014 0:00,DOWN
12/15/2014 0:00,DOWN
12/16/2014 0:00,DOWN
12/17/2014 0:00,DOWN
12/18/2014 0:00,UP
12/19/2014 0:00,UP
12/20/2014 0:00,DOWN
12/21/2014 0:00,UP
12/22/2014 0:00,UP
12/23/2014 0:00,DOWN
12/24/2014 0:00,DOWN
12/25/2014 0:00,UP
12/26/2014 0:00,DOWN
12/27/2014 0:00,UP
12/28/2014 0:00,DOWN
12/29/2014 0:00,DOWN
12/30/2014 0:00,UP
12/31/2014 0:00,DOWN
1/1/2015 0:00,UP
1/2/2015 0:00,DOWN
1/3/2015 0:00,DOWN
1/4/2015 0:00,UP
1/5/2015 0:00,UP
1/6/2015 0:00,UP
1/7/2015 0:00,DOWN
1/8/2015 0:00,UP
1/9/2015 0:00,DOWN
1/10/2015 0:00,DOWN
1/11/2015 0:00,UP
1/12/2015 0:00,DOWN
1/13/2015 0:00,DOWN
1/14/2015 0:00,UP
1/15/2015 0:00,DOWN
1/16/2015 0:00,DOWN
1/17/2015 0:00,UP
1/18/2015 0:00,UP
1/19/2015 0:00,DOWN
1/20/2015 0:00,UP
1/21/2015 0:00,UP
1/22/2015 0:00,UP
1/23/2015 0:00,UP
1/24/2015 0:00,UP
1/25/2015 0:00,UP
1/26/2015 0:00,DOWN
1/27/2015 0:00,DOWN
1/28/2015 0:00,DOWN
1/29/2015 0:00,DOWN
1/30/2015 0:00,DOWN
1/31/2015 0:00,UP
2/1/2015 0:00,UP
2/2/2015 0:00,DOWN
2/3/2015 0:00,DOWN
2/4/2015 0:00,DOWN
2/5/2015 0:00,UP
2/6/2015 0:00,UP
2/7/2015 0:00,DOWN
2/8/2015 0:00,DOWN
2/9/2015 0:00,DOWN
2/10/2015 0:00,DOWN
2/11/2015 0:00,UP
2/12/2015 0:00,UP
2/13/2015 0:00,UP
2/14/2015 0:00,DOWN
2/15/2015 0:00,DOWN
2/16/2015 0:00,UP
2/17/2015 0:00,DOWN
2/18/2015 0:00,UP
2/19/2015 0:00,UP
2/20/2015 0:00,UP
2/21/2015 0:00,DOWN
2/22/2015 0:00,UP
2/23/2015 0:00,UP
2/24/2015 0:00,DOWN
2/25/2015 0:00,DOWN
2/26/2015 0:00,UP
2/27/2015 0:00,UP
2/28/2015 0:00,UP
3/1/2015 0:00,UP
3/2/2015 0:00,UP
3/3/2015 0:00,DOWN
3/4/2015 0:00,UP
3/5/2015 0:00,DOWN
3/6/2015 0:00,UP
3/7/2015 0:00,DOWN
3/8/2015 0:00,UP
3/9/2015 0:00,UP
3/10/2015 0:00,UP
3/11/2015 0:00,DOWN
3/12/2015 0:00,DOWN
3/13/2015 0:00,DOWN
3/14/2015 0:00,UP
3/15/2015 0:00,UP
3/16/2015 0:00,DOWN
3/17/2015 0:00,DOWN
3/18/2015 0:00,UP
3/19/2015 0:00,UP
3/20/2015 0:00,DOWN
3/21/2015 0:00,UP
3/22/2015 0:00,DOWN
3/23/2015 0:00,DOWN
3/24/2015 0:00,UP
3/25/2015 0:00,UP
3/26/2015 0:00,DOWN
3/27/2015 0:00,UP
3/28/2015 0:00,DOWN
3/29/2015 0:00,UP
3/30/2015 0:00,DOWN
3/31/2015 0:00,UP
4/1/2015 0:00,UP
4/2/2015 0:00,UP
4/3/2015 0:00,DOWN
4/4/2015 0:00,UP
4/5/2015 0:00,DOWN
4/6/2015 0:00,DOWN
4/7/2015 0:00,DOWN
4/8/2015 0:00,DOWN
4/9/2015 0:00,DOWN
4/10/2015 0:00,UP
4/11/2015 0:00,DOWN
4/12/2015 0:00,DOWN
4/13/2015 0:00,DOWN
4/14/2015 0:00,UP
4/15/2015 0:00,UP
4/16/2015 0:00,DOWN
4/17/2015 0:00,UP
4/18/2015 0:00,DOWN
4/19/2015 0:00,UP
4/20/2015 0:00,UP
4/21/2015 0:00,DOWN
4/22/2015 0:00,UP
4/23/2015 0:00,DOWN
4/24/2015 0:00,DOWN
4/25/2015 0:00,DOWN
4/26/2015 0:00,UP
4/27/2015 0:00,DOWN
4/28/2015 0:00,UP
4/29/2015 0:00,UP
4/30/2015 0:00,DOWN
5/1/2015 0:00,UP
5/2/2015 0:00,UP
5/3/2015 0:00,DOWN
5/4/2015 0:00,DOWN
5/5/2015 0:00,DOWN
5/6/2015 0:00,UP
5/7/2015 0:00,UP
5/8/2015 0:00,DOWN
5/9/2015 0:00,DOWN
5/10/2015 0:00,UP
5/11/2015 0:00,DOWN
5/12/2015 0:00,DOWN
5/13/2015 0:00,UP
5/14/2015 0:00,UP
5/15/2015 0:00,DOWN
5/16/2015 0:00,UP
5/17/2015 0:00,DOWN
5/18/2015 0:00,DOWN
5/19/2015 0:00,UP
5/20/2015 0:00,UP
5/21/2015 0:00,UP
5/22/2015 0:00,DOWN
5/23/2015 0:00,UP
5/24/2015 0:00,DOWN
5/25/2015 0:00,DOWN
5/26/2015 0:00,DOWN
5/27/2015 0:00,UP
5/28/2015 0:00,DOWN
5/29/2015 0:00,DOWN
5/30/2015 0:00,DOWN
5/31/2015 0:00,DOWN
6/1/2015 0:00,UP
6/2/2015 0:00,DOWN
6/3/2015 0:00,DOWN
6/4/2015 0:00,UP
6/5/2015 0:00,UP
6/6/2015 0:00,DOWN
6/7/2015 0:00,UP
6/8/2015 0:00,UP
6/9/2015 0:00,DOWN
6/10/2015 0:00,UP
6/11/2015 0:00,UP
6/12/2015 0:00,UP
6/13/2015 0:00,UP
6/14/2015 0:00,UP
6/15/2015 0:00,UP
6/16/2015 0:00,DOWN
6/17/2015 0:00,DOWN
6/18/2015 0:00,DOWN
6/19/2015 0:00,UP
6/20/2015 0:00,DOWN
6/21/2015 0:00,UP
6/22/2015 0:00,DOWN
6/23/2015 0:00,DOWN
6/24/2015 0:00,UP
6/25/2015 0:00,UP
